scan_id,brightness,motion,face_visibility,signal_quality,acceptable
train-002306,0.6572766375020715,0.3848983386543985,0.866144290469848,0.7112470972120414,0
train-005380,0.4842369722182393,0.08510145878207859,0.8057470479811191,0.8494938493932858,0
train-000395,0.5710394602934163,0.31197497524155066,0.7520606807917297,0.8810354091444661,0
train-005489,0.3414198513533424,0.06883578776127823,0.7239523568587887,0.877298911837538,1
train-001403,0.38908345222178375,0.0733973417162404,0.8597265775072072,0.4186176114488483,0
train-001662,0.6582200455127171,0.2867664636264027,0.8262234505362562,0.8861923504765495,0
train-004058,0.617407270797037,0.2368656379854608,0.8941806669174502,0.5889267150954697,0
train-001998,0.5607456780459467,0.11299797584465618,0.8655944018110816,0.912558420912836,1
train-005267,0.3601877276358531,0.21145226770108388,0.8515951426912939,0.7194746695100127,0
train-005094,0.29213775782481205,0.22132103005231787,0.8625330208829375,0.8809860567238104,1
train-001944,0.499354929390966,0.10679865621800833,0.8533775617456686,0.8563134815662815,1
train-001199,0.3411744725638596,0.43842734504694086,0.8413335303642189,0.8041226791229932,0
train-004397,0.5987997627192121,0.18080631499747762,0.5281138382506139,0.855787311253117,1
train-005244,0.3767299991006447,0.16046910511660417,0.8599984119372039,0.9683504084355354,1
train-000454,0.2523015151205395,0.27415390928427913,0.9304656288239194,0.5290920320674483,0
train-001488,0.578504170213169,0.012957806540784237,0.6537263026112563,0.23501315583636867,0
train-005903,0.6164257204443339,0.11684943375096152,0.9913503801270497,0.8004155469417139,1
train-002785,0.4896023183046964,0.14379551540604177,0.8626769100711648,0.5249674532011682,0
train-001653,0.5549653482787571,0.1851234238933726,0.7714201633256059,0.7123136172370815,0
train-003419,0.32843551929167,0.25741167328511527,0.8428928089320837,0.9029436888178053,0
train-000017,0.45051280135704197,0.21721845084026226,0.8958512390325406,0.8847767721435444,1
train-001497,0.5754188423958378,0.2177862382724902,0.8571102714330929,0.9660141539986433,1
train-002912,0.1328015414222712,0.07812414612755761,0.9162639524746511,0.6870614031604132,1
train-000444,0.4549518835008809,0.294968008972732,0.9099605704252272,0.8524135898802697,1
train-004383,0.5439426094598616,0.42633931857661916,0.7642401337130768,0.45143866951732503,0
train-003730,0.6298396247974525,0.5125063295371401,0.8685323296455065,0.9813324395322294,1
train-004592,0.44931150067107634,0.09434369046083874,0.9078709041894287,0.3866000169443834,1
train-003996,0.6634857735450489,0.10940588365145568,0.8432133988416898,0.8136422001985855,0
train-000772,0.35980220476024044,0.44128319614092676,0.7547562923734054,0.8427975366333108,0
train-004753,0.7460962238803737,0.3452093923232218,0.7596054793017243,0.40174450994995886,1
train-003671,0.5265046562939479,0.22228663137467447,0.9212019403640015,0.7268575240325249,1
train-003345,0.5705681720276345,0.13216825612688027,0.7595680302470039,0.7246065811743798,1
train-000156,0.6484120186428175,0.17332972023645832,0.9196431949783606,0.8259302252643242,1
train-001738,0.3192613653075384,0.25408627180167886,0.8651635420245527,0.6252203751091387,1
train-000752,0.7542251874751591,0.16026988803007772,0.7560787772770847,0.5560186264592979,0
train-000836,0.7475702088573408,0.14165225587198127,0.7211802582166517,0.8136883455303379,1
train-000106,0.47798986719371706,0.022143797214044417,0.8103425498824414,0.8743551947294645,1
train-003915,0.5071400364830008,0.052773734621467006,0.5771768998439358,0.7982366201360817,0
train-003626,0.7641637986208081,0.07193096216738196,0.8275442494924782,0.39641685364778667,1
train-003442,0.7055964528618645,0.11368081567250807,0.8556034406649493,0.808672981331625,0
train-002574,0.35331733369568225,0.14594613045842453,0.9153595927963203,0.7786642679203198,1
train-003239,0.6264077356693218,0.12858536409838062,0.936437356933574,0.41043329963603237,1
train-000081,0.5767632313136787,0.12337114978196716,0.9780607920544167,0.5255036686747224,1
train-000506,0.6463114520227229,0.15297369767902882,0.8848026282455957,0.7467252122026921,1
train-002467,0.5316150873790254,0.2148225206630258,0.9140338849623127,0.4188444875274246,0
train-000504,0.6751866976605813,0.25493658210299475,0.9032307263804975,0.873557708740261,1
train-004882,0.3566591419490266,0.008330061985802117,0.9162000107850256,0.7090814176389396,0
train-004159,0.4340568976966534,0.3916311282148173,0.8578503605291788,0.8599605265623398,1
train-002796,0.20289386903834325,0.03816659719999599,0.7665531986461971,0.854287772547462,1
train-000751,0.7465992647987063,0.22186047234236694,0.6953420312351108,0.9439932351129181,1
train-004310,0.37603371920034,0.17666598107907408,0.904571647011125,0.31802568913663487,0
train-000080,0.40235472416825435,0.11866101127058845,0.8682096441896447,0.6717306493967908,0
train-004106,0.5167971951848179,0.38814144417929175,0.6629781080788322,0.8848798813845792,0
train-005569,0.4401476742584866,0.11991429669653396,0.7864571982933904,0.8288240904724523,1
train-000853,0.24768970088194248,0.147490506083288,0.7087313325440401,0.7591441714252383,0
train-004479,0.5718071564003979,0.26451647252728533,0.6979137124512922,0.8482572921329584,0
train-000716,0.3268248204255681,0.14629475059982594,0.8030644871239487,0.5805921473433543,0
train-004468,0.2359673545996325,0.3777809153623062,0.8588615387665328,0.8208251974294423,0
train-003097,0.5770298255172249,0.28482752197223965,0.814921343834226,0.5592678822958824,1
train-005271,0.3098156834201208,0.014014401775612754,0.8982104345426515,0.7764142727818384,0
train-001056,0.5494058291559715,0.1389925096592435,0.9781288343293759,0.9880037802758376,1
train-000247,0.27943383874893774,0.1413691070032155,0.7541578391754347,0.444143751282947,1
train-003299,0.8639042811575965,0.10179734943900225,0.9122204568186828,0.7226547042816093,1
train-002575,0.3462900253285356,0.03542578161606796,0.8356199291884324,0.5319854814696685,1
train-002534,0.5450950041137477,0.2630290553468708,0.7696001074110039,0.7533846470968594,0
train-000945,0.4997117625715312,0.23582677802179441,0.7125789533341784,0.4787298232460011,1
train-002586,0.33393400922716604,0.2049490787071124,0.9712759242983391,0.8394892991936428,0
train-004034,0.6408547787914968,0.1695914923054232,0.7870714352454736,0.8900246335253454,1
train-003750,0.42121795439816617,0.18086040261854544,0.7451416032921226,0.9105237031750404,1
train-000944,0.5417439465439958,0.13015208556819768,0.9442208147560595,0.5442902247116087,1
train-004739,0.7165482832198915,0.4977944512098278,0.9199048468526769,0.8423049276704832,0
train-005395,0.4437998814652987,0.15389481029054025,0.9958411388484868,0.7416763917965464,1
train-005792,0.315087590060316,0.15342877267677266,0.942440449607159,0.518859378910616,1
train-001938,0.25565468156642096,0.5961704879798967,0.8750624983466773,0.5378806695612068,0
train-005427,0.313254490523212,0.2751737137907599,0.7745214559420002,0.5775043656085583,1
train-004112,0.4669630626204521,0.11933904293301391,0.7167703814759804,0.7453761329355562,1
train-000175,0.4330973955037993,0.11616845397946926,0.8190794436721346,0.4397776942483881,0
train-002930,0.5313758528257794,0.25447306088498506,0.8839724862536534,0.713684710881556,1
train-004955,0.491509901660047,0.08703005473742419,0.7162826975691702,0.3555705275158376,0
train-005274,0.2752902686734881,0.16676510137809894,0.5672104821401053,0.754075857328368,0
train-003346,0.2982442955695761,0.1757474081867722,0.8609623095277495,0.7139154395635002,0
train-002315,0.5733946509363912,0.09838105869964754,0.8992263828973203,0.5151311467713906,1
train-000121,0.4753711162971573,0.159860979867664,0.8983610400896507,0.6194806301183509,0
train-005536,0.6786237001256074,0.08817677454969554,0.9978518538027974,0.8952299799634122,0
train-005275,0.5327927274182774,0.09905879566815572,0.8814338279649572,0.27792036566199624,1
train-001409,0.5151901583063448,0.42397287590736715,0.9464607787042489,0.8439848029122569,0
train-002398,0.6706283903750977,0.468438333742967,0.7850338816834923,0.5055850037555631,1
train-005767,0.6764451108427618,0.42940438611129644,0.8165328053200334,0.70344175193595,0
train-004326,0.4232573600544199,0.307844910654902,0.97396976606951,0.3693958984577897,0
train-005865,0.5059289498403848,0.08972011739533138,0.6857911346070655,0.577574572449693,0
train-000734,0.4811958670811474,0.15421633234874108,0.7342933175297515,0.6078238887680568,0
train-001503,0.43242301912262554,0.026939158059243098,0.8134913761270933,0.7569820064178706,0
train-005787,0.602498431487848,0.27544996687248835,0.5420689490939932,0.4896845332096483,0
train-005734,0.3132025030839431,0.06751902368324499,0.8432823605384295,0.7477341900844124,1
train-005374,0.37099925268270584,0.12241364754012572,0.88534104959754,0.9622327675203761,1
train-003698,0.5621436702144592,0.4274918827404862,0.8029661951649282,0.5285759896432866,1
train-000931,0.5639732543626316,0.1101763545824105,0.7242888066502631,0.8297730746937049,1
train-001255,0.3857373120912032,0.24239143417246592,0.31629565783679464,0.8171026176772282,1
train-004895,0.5331243719399715,0.16550911451256003,0.8488546381751718,0.7421693194519012,1
train-002684,0.4640243344151453,0.1937159365697601,0.8237638341394928,0.7212082918352222,1
train-005021,0.5334202897993046,0.1961128180631686,0.8524672576048314,0.4225058206175766,0
train-002702,0.4954955659498341,0.6668186876695077,0.754445894497966,0.6120397911606229,0
train-001289,0.6428619001746929,0.1719204470415475,0.9156918276397802,0.8932487575708856,0
train-003672,0.49041093542850545,0.1061716470000522,0.6814640063979355,0.45396837056673245,0
train-003250,0.7642155884753893,0.2050067415610703,0.7800741809498924,0.7412162073686627,0
train-001278,0.690312384566067,0.23658538979212368,0.6887907106980982,0.8704019696014014,0
train-004437,0.3253932539456303,0.3161023855702127,0.9556625354295849,0.7301779450901816,1
train-004217,0.40566625056720307,0.09052085039489931,0.8401987100682458,0.6055590060655333,1
train-003201,0.5316030481252605,0.36445371527750753,0.7594855589307097,0.430529721683364,0
train-000838,0.4524829858877281,0.060291172351106745,0.8003963900946675,0.6047463305499406,1
train-001026,0.3492755471523139,0.2233937091071837,0.9593478921048282,0.6885751576588073,1
train-005436,0.2893828629136969,0.07662102782176179,0.9148797323844664,0.8706979027462872,1
train-000267,0.5367128641386657,0.18721804024103816,0.5052754557498229,0.812380332915677,1
train-005179,0.31666232976993386,0.09302633502567823,0.6291153112867889,0.7991719634695627,0
train-001783,0.6332257018110126,0.0714837525676425,0.8348173670682344,0.5446615406619041,1
train-004295,0.21885469850839628,0.07278873387788756,0.7427634646514794,0.8213555954281581,1
train-002819,0.17801054819921622,0.24932379368052246,0.7292607789211241,0.4431147169563561,0
train-000520,0.5105086794549403,0.29172731348426756,0.8864134253437314,0.8972820664397374,1
train-003864,0.4857693935354505,0.10252976591814715,0.7188535390833501,0.6905159101013,1
train-003821,0.5174443775079806,0.21644523052900233,0.8991627004826103,0.7540108920777686,1
train-001235,0.4139712714424339,0.17578322731279625,0.8531327647093289,0.669491671402985,0
train-000462,0.5852394989947821,0.08478532859725876,0.8496173659227687,0.694287790616581,1
train-005282,0.4221869358233447,0.25060680335091795,0.8942327498760114,0.6403894764292186,1
train-003068,0.6511841049735295,0.12898809761402957,0.9230741841738007,0.5527894569983931,1
train-000831,0.3394393284516065,0.35391719054819887,0.8557437013653679,0.9150373096388027,1
train-000991,0.48930340620762497,0.27130885732719673,0.8426906532084608,0.8577130060997713,1
train-004023,0.3730828561005109,0.15161550604238044,0.8757583578407738,0.7296673130746807,1
train-005953,0.6879960650817474,0.16894362433886445,0.865633699475941,0.9101867558382624,0
train-004784,0.6407994261709157,0.2749633253429763,0.644586045604512,0.634026882941541,0
train-004972,0.279241787156995,0.055748651814045765,0.541725513376047,0.6469202100678949,0
train-004237,0.5727655853021925,0.18854431694812993,0.7420014587661461,0.6346787740858743,1
train-002685,0.5532896826145721,0.3996565890690329,0.8815223854041526,0.8160906292842754,1
train-001348,0.27710769796709095,0.09115758945467775,0.830640528224106,0.8724203912182817,1
train-002704,0.5599597579506549,0.3414098391016529,0.9401194666482918,0.5121523340697127,1
train-004324,0.42924708627955216,0.07791231250876182,0.7484393151909581,0.6211854480019663,1
train-000311,0.34424421322854615,0.12961761123307677,0.9365465103982558,0.7700061470459076,0
train-001973,0.3928511125703609,0.3951458386273507,0.8367018224403983,0.8196389507442365,1
train-005298,0.33548936965030496,0.24334929929740953,0.8559166018580209,0.7565897823050999,1
train-002722,0.6010468523823486,0.2643964477929761,0.9394579777381314,0.8356907811331086,1
train-003039,0.2918604906620073,0.19537226776408168,0.5092523613346942,0.8048213909420426,0
train-005963,0.38800001363099346,0.17435803126405483,0.7787382251774629,0.7639600815027641,1
train-002107,0.522502771954426,0.2024162523108872,0.8320689238510822,0.9286489145798952,1
train-000130,0.5127376564605998,0.21622380832495045,0.7122194780232359,0.6169609156362089,1
train-005988,0.3759141164091016,0.30918047696074086,0.7361488981251025,0.3300251583659072,1
train-002010,0.6902167602465963,0.37003956532329224,0.6815923451957787,0.7108095009267775,0
train-003970,0.6939946961783854,0.2903767980911039,0.798923030518262,0.8474917850406941,0
train-005915,0.7107373175859204,0.267919957703611,0.9038024158968427,0.9417193850334032,0
train-004673,0.6511522189451648,0.2455724016327529,0.8870381672939137,0.7617407518769432,1
train-005273,0.5643673754164096,0.24633080240763103,0.8937026649272677,0.8590124288278969,1
train-002815,0.2532888936901145,0.153466226495708,0.7912131755249716,0.8907018275036902,1
train-003444,0.7058515641652308,0.29711591251100455,0.8975373984419476,0.7784461947307152,1
train-001017,0.5288021714510087,0.29285851742469093,0.6756271625997307,0.3409198359815999,1
train-005664,0.5823786436683882,0.17536101712009977,0.636227483398124,0.7347465894569909,1
train-005604,0.5028862854220055,0.31612245443016707,0.8725374468393289,0.7101770605815889,1
train-005717,0.3439700713206854,0.2354354052067551,0.8077141629642988,0.5947741725879643,1
train-002958,0.5797816534693148,0.19884531467636984,0.8405867860541849,0.5309885609936409,0
train-005119,0.4767813730371409,0.16745478523998625,0.7954723162158505,0.42938676337469583,1
train-003759,0.4312644593044817,0.06916487271451677,0.819025027219656,0.5918236601042253,1
train-002203,0.5152705194189998,0.11692096377094374,0.969041853467474,0.8745829426403963,1
train-001997,0.7380043106279726,0.01659447181473955,0.8367600030833425,0.8673316800009181,1
train-000553,0.45016337534974055,0.22962459960962225,0.8712406345723023,0.5706986403142095,1
train-005671,0.48030255725144244,0.23876414981335692,0.8277085539103689,0.9306329106478407,0
train-005814,0.3698530785864133,0.2548544907645915,0.6887599068056394,0.5859181012393292,0
train-002715,0.24380989118874838,0.14478810339505913,0.9351525360121851,0.5641800328327763,1
train-005855,0.6823105153192993,0.261189092769487,0.8441451336979129,0.9063946899025849,1
train-004826,0.7172246139326722,0.11246353139250014,0.9157844178831299,0.6939155077752821,1
train-004548,0.4982321904678464,0.5573376510064255,0.9596905166458171,0.712736342737457,0
train-000447,0.6312486541114424,0.4510294971786196,0.8537983736821858,0.6140815984215409,0
train-001468,0.5662044234950901,0.10438469965618097,0.7582622811892935,0.6897388732013248,0
train-003987,0.5123788209365916,0.011206607315599538,0.7598284691650372,0.6931448699463741,1
train-005484,0.5808672177294499,0.10124337625724834,0.9594370512034096,0.772225290014861,1
train-004269,0.7129997514021185,0.20994123642589121,0.6862892391474588,0.46942781179099863,0
train-003211,0.676706893496741,0.28048967816681425,0.8434857349963433,0.8095965837543446,1
train-002174,0.4906295874411275,0.23330282952888381,0.6294134508419489,0.85211567617203,1
train-001049,0.6807787391090888,0.1622060041759702,0.8574656965984815,0.7802615119790667,1
train-005710,0.4063820585704398,0.16677032159710095,0.906174045978555,0.5412976973349604,1
train-005802,0.4087198840343689,0.3560886653041497,0.7609491466064404,0.8682063589572464,1
train-002356,0.4339922642380506,0.21084576323995302,0.9835969521757647,0.8579986071690799,1
train-000857,0.49756258061576863,0.245372818449618,0.787952400650098,0.7462604916831839,1
train-002346,0.43779548129690166,0.07483054383782435,0.8872272305386675,0.8053292141375523,1
train-005589,0.8631892726298542,0.06372229548399846,0.9291388632796248,0.5947619521438902,0
train-005491,0.39230096054734365,0.2982009957131691,0.7127196936047552,0.7950213847205985,1
train-000852,0.6292307526062977,0.26962751113408434,0.9306428569687385,0.9560983700813815,0
train-001386,0.3498091167794719,0.2754766064973485,0.7224131039017107,0.7053215093987676,0
train-001974,0.4124705420929109,0.06391008277522717,0.6943514915985682,0.9065064243339069,1
train-003194,0.6178528043448669,0.21262187130077803,0.8432326134838547,0.6883444749471728,1
train-005350,0.4243521713357245,0.10305092116903024,0.7092988361650089,0.6501535144970315,0
train-004627,0.3857067810384547,0.2936321748056116,0.7523160817919572,0.7804998810484254,0
train-003300,0.5701674326566402,0.02999043649861178,0.4993598013546156,0.836538340622308,1
train-003192,0.44456948696845044,0.09445877755548107,0.8497980584196734,0.8111473321530213,0
train-003591,0.4846929490395734,0.20312766002048696,0.817994737588933,0.7886305699688203,1
train-004351,0.5946061763466177,0.19588540379152797,0.9155780767603022,0.7039428081258978,1
train-001703,0.24491099004476027,0.036972300962077626,0.9376386430879888,0.5709688941608114,0
train-005435,0.26410949247177695,0.2381056514229752,0.6980360368092605,0.7543772436262768,0
train-001814,0.5218687737568666,0.10262131281794443,0.8923128211475447,0.9071078946445369,0
train-004563,0.4054428247221678,0.1682742603719855,0.835470177675016,0.8808350950879943,1
train-003314,0.5596157300327725,0.13729480115194495,0.8847562587669701,0.7242226252126202,1
train-002678,0.5263272314470383,0.22444400356770014,0.7723698703026534,0.8937275068714486,1
train-000097,0.43742329700083743,0.10288041158733512,0.9883922442098931,0.8381334323199257,1
train-000272,0.47924022790000964,0.15504142928733197,0.9754730550967138,0.7749001435427549,1
train-000598,0.45180356665533566,0.25067863453043493,0.6480257456138847,0.5005073315961908,1
train-000126,0.5261416109431352,0.21272042019739582,0.6823566542646492,0.8118486322095936,0
train-002781,0.9294004741897519,0.2862740695612599,0.8163374279673729,0.7752395503406182,0
train-001367,0.39365165056158713,0.007021047222267269,0.9567541808296066,0.7970072213761613,1
train-003059,0.6999301628413787,0.03499932474851599,0.8637493174377752,0.8313086409867405,1
train-001972,0.3674600355615091,0.074208026289962,0.8801082825596191,0.764243467887256,1
train-002267,0.5896660887826821,0.1336672143860549,0.6677559299424438,0.8780809673037487,1
train-004552,0.5329644844053643,0.5086282717346636,0.8451699728688208,0.8661323955720317,1
train-001013,0.5142258437407453,0.15538544076392355,0.7157641982059143,0.4430942331093373,0
train-003802,0.4946586298187414,0.3250925938440827,0.8676274694282665,0.5921163155864734,1
train-005365,0.5097252675370616,0.15475455076218525,0.9945308680726921,0.6379772112369261,1
train-002444,0.6905405199946514,0.11445038513169375,0.7543638258946009,0.587251389707335,1
train-000888,0.5381812729819284,0.3485997645478888,0.7798358164338679,0.5264962935164305,0
train-000189,0.7133324902573467,0.46058675758336587,0.8100893328038118,0.6663023135956658,1
train-000514,0.1513306481269722,0.2000039657411274,0.9576578580518696,0.700228330504905,1
train-003288,0.4219792849580669,0.042821358082058926,0.9773413830795366,0.37557211690450615,0
train-003125,0.2029274772446772,0.1574850955789134,0.794033991241351,0.620939438600501,0
train-003959,0.4126682780571734,0.18341633556154446,0.9618723997009011,0.6043580987556108,0
train-004188,0.30463302310021595,0.18289370878309058,0.8594386525336014,0.8200076533737617,0
train-001479,0.6240269530098576,0.11453038183904178,0.7247449922773793,0.6193637668590806,0
train-001109,0.7747853985395264,0.013356802821979787,0.711131172919581,0.48569015004691396,0
train-005242,0.5975280440851076,0.12236875387746912,0.9381865036228328,0.7517472712657941,0
train-003633,0.5035719823825556,0.3083886839498937,0.9129999806154181,0.7971082697539998,1
train-003559,0.13612846822661476,0.2574551810119341,0.9243341941971182,0.6129636936709492,1
train-001668,0.520527271356522,0.07902975944255011,0.9098827277460103,0.7572118229106055,1
train-001364,0.6568091575464956,0.13748869545141537,0.8385962019929407,0.5607180864618151,1
train-004670,0.4020130965209923,0.19945194665167554,0.8166445198068228,0.6941252314866136,1
train-004812,0.471332869254426,0.13244002084128526,0.685365696216968,0.9206845471294705,1
train-001058,0.508844082418089,0.2711135483005768,0.5389326302438986,0.6741447244862913,1
train-001871,0.6282065813218481,0.1645282129940828,0.5640557490997935,0.9059948480047579,1
train-005249,0.5507642689468714,0.2405720145215068,0.7121846044922445,0.6485948839242212,1
train-000939,0.6115438816265274,0.3277050298026527,0.8565257258781985,0.6987717484494066,1
train-001281,0.7180167120198224,0.46940613569418543,0.9806423163833824,0.7240394569690275,0
train-004443,0.7102557848764216,0.049270987961268456,0.9338785943664862,0.7526890311485657,1
train-000479,0.8830241394595407,0.18853213245328415,0.9609006485317438,0.8544284036709918,1
train-005548,0.38651940608110597,0.17742920620347313,0.9114784729648427,0.8701387647911135,0
train-000577,0.5594557880810449,0.12761557844495128,0.9581020827235969,0.9805824957951313,1
train-004625,0.36575547199452274,0.13154300361770982,0.7605166442902666,0.6880061133893938,1
train-005703,0.627969041810355,0.12102920487599514,0.8127521199329241,0.5277955631188719,1
train-001039,0.6944424668771894,0.014895719465951395,0.950303116930233,0.5475280425953519,1
train-000707,0.38565773170135736,0.0544910510545231,0.9078926184323133,0.8315989941442143,1
train-001345,0.455187354730795,0.14698792630989635,0.8306565307151782,0.5331936244508102,1
train-003224,0.7546456916020764,0.11264514446681487,0.9414293920123984,0.867288359600134,1
train-003135,0.5439045175912102,0.029392652410161736,0.9103943741638832,0.9504933044105632,1
train-004346,0.43335920113747634,0.1224959288401267,0.9085893171295322,0.956298386890017,1
train-005503,0.4402997684033781,0.2542288570699242,0.9302260276996358,0.7025216955667776,1
train-002034,0.6903506265053545,0.41752057790774194,0.9288421518216593,0.3554051378415318,1
train-004556,0.6190900323962243,0.18356009826748726,0.8208239229998953,0.9406789372043967,1
train-000982,0.37864382147144593,0.06611329184242334,0.8331411157330193,0.7760510039259897,1
train-003206,0.4542723083913721,0.16102923887040893,0.8950123771003654,0.6158961336657958,1
train-004709,0.6346199746446844,0.019941239960600602,0.8076479376401768,0.7711778897616225,1
train-005780,0.6725541318003763,0.10493378274796754,0.94393997984782,0.5738200099043645,0
train-004787,0.4346991825769592,0.19080316401365666,0.8437010448187502,0.7029563321408984,0
train-001024,0.6997061572575709,0.23828239632342244,0.7537570494848139,0.7936006648448297,0
train-004640,0.491706407408237,0.21911087717939254,0.8663537851834717,0.8171357205897052,1
train-004133,0.4487101798079491,0.04068357550807928,0.9407249123619643,0.9194333901183012,1
train-000846,0.681351034051626,0.2040981294747452,0.9866149016487621,0.7029439121835402,0
train-003618,0.3728015665097418,0.10067083966713945,0.9751622781919622,0.7968874052434192,1
train-000575,0.4978462218096474,0.2845947946022291,0.9605359631513019,0.5557496731834177,0
train-004379,0.4883861969287559,0.1928807437251902,0.7133506462189787,0.4628000567528149,0
train-005919,0.39581222813475514,0.35658381389895444,0.9381949861172998,0.8895114754272162,1
train-000500,0.5544991581991965,0.12598124706960465,0.5792490811344386,0.8868507877039559,0
train-000618,0.40868833475895827,0.25855642294956543,0.8136680102351515,0.7704292749050405,1
train-000006,0.5128953515047174,0.2871616193731871,0.9806127030414293,0.5590235237141958,1
train-000632,0.6902741281323755,0.1381034626376829,0.9537649765116656,0.6718488129220092,1
train-003941,0.6461397666806317,0.156773961707786,0.5810545761503391,0.8905868629692093,0
train-003459,0.5531293385763387,0.13757825326317275,0.7922255473780071,0.8402931187930303,0
train-002622,0.4269414629856637,0.3056840986412994,0.8821522432289333,0.8543521364173264,1
train-002689,0.19107015190483595,0.21392192402264498,0.6166473014169678,0.9548570462427217,0
train-005256,0.40433473985269536,0.0962180726341897,0.5961683038242983,0.4857593511255349,0
train-003842,0.1638970563921313,0.37627767217116137,0.8816032464103628,0.8024863390824697,1
train-004583,0.6089687654423804,0.21954866652600835,0.7608378954700741,0.6459377700716425,1
train-001102,0.5120940185182158,0.3561114503528758,0.9035793139925955,0.6481172113410333,0
train-000172,0.45467735141225873,0.15218289600578075,0.7601290965398956,0.8551496016350044,1
train-000702,0.367536492789017,0.2614697242180007,0.8346931686762539,0.747934929607975,1
train-002497,0.15513013874292192,0.359662636071781,0.8500976230735607,0.8132804229036541,1
train-005409,0.7330945691120516,0.1701934798637144,0.7230852306621897,0.6954618472715874,0
train-004019,0.5186637452920462,0.1760828851792053,0.8341694935584258,0.8309682797508625,1
train-002429,0.11696628531046581,0.23394102770358124,0.8282676270815426,0.5163565765108592,0
train-001898,0.3631772905651547,0.46702231416471957,0.9319722605058667,0.7798814867327318,1
train-005644,0.31082902554005637,0.244254478075853,0.9150354280013742,0.6130404440842322,1
train-001837,0.643831735967567,0.07492512454756656,0.5266969291893538,0.7142897766259116,1
train-005921,0.507103644292462,0.06321074855202817,0.9036519767471671,0.6166593645978291,1
train-002893,0.44844957435422617,0.29400945137033135,0.770615502621995,0.8343862993518391,1
train-002920,0.5380106511127026,0.41448531376001235,0.4476737811617878,0.8148897538922365,1
train-002466,0.3263075658964941,0.08222287820160705,0.8947568787512279,0.8544548033813666,1
train-003903,0.4218668181851253,0.38518230810657156,0.6885304608065492,0.5871203491203197,0
train-005684,0.5499802890715515,0.44253237286419217,0.7324844681396829,0.38978879899965346,0
train-001968,0.6543752275391232,0.12679897734019052,0.8420127846582198,0.6921571905708194,1
train-005145,0.3569331164571314,0.3090657187271286,0.8317065499782711,0.5950451210252139,1
train-003755,0.4912640376878637,0.37167965767145633,0.9492208082476427,0.6490278559611616,1
train-001900,0.6447891837867789,0.09770841221268704,0.8911778833378843,0.354910081260496,0
train-002480,0.6273696379215058,0.12243583356890538,0.9719204078599387,0.7620279443008471,1
train-005622,0.43222656841854895,0.19430337459524732,0.8817326551210843,0.9839102033590864,0
train-002807,0.36123559585548953,0.01563819785803462,0.8423894502021817,0.8317736704184064,1
train-001366,0.47971203091293024,0.033324357634453634,0.8799602855610524,0.7947658004932014,1
train-000047,0.7089626672183623,0.2277842151155768,0.9431606219980367,0.47684111029283266,0
train-005696,0.5292779411658611,0.2769875578900775,0.756101193174505,0.5979510380661361,0
train-001706,0.5413813673715443,0.19258866027849797,0.834824132210571,0.942858726979327,1
train-001875,0.6111220340439817,0.20777867565673122,0.6523055000463758,0.8414835474606565,0
train-004447,0.5548115919324621,0.14361931769526154,0.7544168124651033,0.5081753469999237,0
train-005939,0.3871964829282891,0.25936768085942286,0.907109935852569,0.648163960276655,0
train-000160,0.48839144384745775,0.14600154795434858,0.9174874154618488,0.7747328699586827,0
train-002440,0.4833051521191738,0.14797405060910857,0.7552121609874856,0.6580492055801727,1
train-000548,0.6944278909399213,0.0921135135803149,0.7133800736957112,0.8875598871640444,1
train-005210,0.5854694216557788,0.12052233222026414,0.8132096292618213,0.7690574858443169,0
train-004218,0.5429099484969309,0.33799871685113614,0.9360921042621804,0.8846126903761752,0
train-005896,0.5102227300445327,0.19562630708271606,0.9594100371824497,0.781715486483174,0
train-000040,0.6193953241036595,0.10892234210634376,0.9502820339115376,0.6906101512287228,1
train-001357,0.7706178328670918,0.26054502527186896,0.7789786436600404,0.8243032896887172,1
train-005815,0.8093200312864641,0.21832718952295377,0.8098004724267587,0.7191920136550105,0
train-003673,0.6038296606358983,0.043247348166655125,0.6748851679595437,0.8385021962112048,1
train-004797,0.6711198151520236,0.29010027732469484,0.8864720233996082,0.7608085690296434,0
train-001237,0.43884807979395707,0.18179593818463063,0.7185999145226902,0.7398625332121609,0
train-003689,0.24404641829894128,0.10677962598749689,0.773500356409489,0.8781584980056215,1
train-001184,0.4297497906408631,0.04668576228218378,0.6616866860145977,0.5775363452891009,1
train-005942,0.6313076494202648,0.47626715521749796,0.6916483213977461,0.7042108875291838,1
train-001644,0.24522418576233632,0.2729655510165643,0.6462971434570781,0.6278819300846852,0
train-005860,0.22263781682325526,0.09554141649897405,0.9986288769068559,0.8449514133896946,1
train-005125,0.5877948510452297,0.18419083563503647,0.8445908984920913,0.6676481544268017,1
train-002469,0.36620600086712757,0.07470605910467845,0.5367685957453038,0.5114554243569224,0
train-001502,0.5198157426563893,0.0657968491746602,0.9006966864534367,0.7993104980840592,0
train-000510,0.47351094337023913,0.19360036746276593,0.9406069350035106,0.8300021954815042,1
train-004884,0.7510223520111475,0.3450336000840273,0.9232720723644047,0.5573995113614861,0
train-000869,0.41261857274218644,0.31287504127642884,0.9713038683535907,0.8520226454043949,0
train-005510,0.509513895379287,0.20493735150193615,0.9175888147661085,0.860673755436752,1
train-004716,0.5052828184443559,0.14689276771916038,0.8913676629947394,0.8111588506623938,1
